pressure,8.26ang,8.26Er
.41,0.0000612832,0.0000713228 
2.07,0.0002950910,0.0002690551 
4.15,0.0006795258,0.0002280659 
20.78,0.0034766431,0.0013483199 
41.57,0.0062242136,0.0017727835 
83.14,0.0128682055,0.0032276783 
166.28,0.0289803476,0.0073535331 
249.42,0.0516266648,0.0410299223 
332.56,0.1413129369,0.2971541393 
415.70,59.7911945303,4.0755277293 
831.40,62.9499424845,1.9301887638 
1662.80,65.5295271177,1.2526130370 
2494.20,67.8365145211,0.4394034803 
3325.60 
4157.00 
